# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Thu May 13 21:36:08 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.025095 0.25000 9.69897 1.3153177500 2.5211801529    1.279  3.319  3.5042  0.195    7  0.525  0.402     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.598e-01 3.144e-01 3.400e-03 2.509e-03 1.126e-02 -1.000 2.575e-02 -3.528 2.901 2.409 1.254 -0.778 -2.816 -5.431 -6.323 -6.674
0.025095 0.25000 9.69897 1.3153179884 2.5211801529    1.279  3.321  3.5039  0.191    7  0.524  0.402     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.598e-01 3.144e-01 3.400e-03 2.509e-03 1.126e-02 -1.000 2.575e-02 -3.533 2.901 2.420 1.268 -0.770 -2.811 -5.438 -6.331 -6.682
0.025095 0.25000 9.69897 1.3153181076 2.5211801529    1.254  3.351  3.4934  0.110    8  0.524  0.423   138.73    73.90    47.16    37.25    30.43  2 -7.67e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.609 2.995 2.841 1.746 -0.440 -2.550 -5.539 -6.451 -6.820
0.025095 0.25000 9.69897 1.3153182268 2.5211803913    1.254  3.080  3.5208  0.491    8  0.524  0.423    59.84    37.13    24.44    19.11    15.59  2 -2.42e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.931 3.081 2.063 0.768 -0.902 -2.739 -4.784 -5.657 -5.972
0.025095 0.25000 9.69897 1.3153183460 2.5211803913    1.254  2.978  3.5343  0.647    8  0.524  0.423    43.09    28.01    18.68    14.54    11.85  3 -1.63e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.676 3.061 1.674 0.284 -1.139 -2.781 -4.486 -5.341 -5.628
0.025095 0.25000 9.69897 1.3153185844 2.5211803913    1.253  2.803  3.5575  0.915    8  0.524  0.423    25.00    17.24    11.75     9.08     7.39  3 -8.62e-09      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.237 3.025 1.252 -0.254 -1.375 -2.625 -3.969 -4.788 -5.035
0.025095 0.25000 9.69897 1.3153189421 2.5211803913    1.253  2.829  3.5536  0.873    8  0.524  0.423    27.17    18.60    12.63     9.78     7.96  3 -9.44e-09      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.303 3.037 1.310 -0.181 -1.341 -2.658 -4.048 -4.874 -5.127
0.025095 0.25000 9.69897 1.3153194189 2.5211803913    1.252  2.955  3.5364  0.679    8  0.525  0.423    40.33    26.44    17.67    13.75    11.20  3 -1.49e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.617 3.072 1.640 0.239 -1.150 -2.758 -4.419 -5.272 -5.555
0.025095 0.25000 9.69897 1.3153200150 2.5211803913    1.252  3.118  3.5141  0.426    8  0.525  0.423    68.77    41.74    27.33    21.41    17.46  2 -2.79e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.025 3.109 2.324 1.106 -0.707 -2.628 -4.898 -5.781 -6.108
0.025095 0.25000 9.69897 1.3153207302 2.5211806297    1.251  3.257  3.4949  0.210    8  0.525  0.423   110.63    61.67    39.68    31.25    25.52  2 -4.87e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.372 3.125 2.938 1.857 -0.289 -2.382 -5.297 -6.209 -6.572
0.025095 0.25000 9.69897 1.3153215647 2.5211806297    1.250  3.350  3.4817  0.064    8  0.525  0.423   154.18    80.29    51.05    40.37    32.98  2 -7.14e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.604 3.130 3.220 2.086 -0.151 -2.281 -5.559 -6.494 -6.879
0.025095 0.25000 9.69897 1.3153225183 2.5211808681    1.249  3.402  3.4738 -0.021    8  0.525  0.423   187.57    93.54    59.06    46.82    38.26  1 -8.87e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.736 3.127 3.322 2.127 -0.134 -2.278 -5.706 -6.652 -7.049
0.025095 0.25000 9.69897 1.3153235912 2.5211808681    1.247  3.431  3.4689 -0.070    8  0.526  0.423   210.38   102.18    64.26    51.00    41.69  1 -9.99e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.808 3.130 3.383 2.149 -0.125 -2.279 -5.788 -6.741 -7.144
0.025095 0.25000 9.69897 1.3153247833 2.5211811066    1.246  3.452  3.4776 -0.057    8  0.526  0.423   204.07    99.80    62.83    49.85    40.75  1 -1.17e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.861 3.014 3.156 1.970 -0.298 -2.442 -5.825 -6.765 -7.161
0.025095 0.25000 9.69897 1.3153247833 2.5211811066    1.246  3.247  3.4925  0.209    8  0.526  0.423   110.86    61.75    39.72    31.30    25.55  2 -4.61e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.347 3.173 3.058 1.989 -0.181 -2.284 -5.278 -6.195 -6.560
0.025095 0.25000 9.69897 1.3153249025 2.5211811066    1.246  3.084  3.5143  0.459    8  0.526  0.423    64.02    39.30    25.80    20.19    16.47  2  -2.4e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.939 3.165 2.386 1.173 -0.631 -2.548 -4.811 -5.696 -6.021
0.025095 0.25000 9.69897 1.3153251410 2.5211811066    1.245  2.906  3.5381  0.732    8  0.526  0.423    36.11    23.99    16.10    12.51    10.19  3 -1.21e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.494 3.135 1.685 0.282 -1.080 -2.662 -4.291 -5.143 -5.421
0.025095 0.25000 9.69897 1.3153254986 2.5211811066    1.245  2.928  3.5351  0.697    8  0.526  0.423    38.78    25.54    17.10    13.30    10.83  3 -1.32e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.551 3.138 1.755 0.371 -1.038 -2.667 -4.357 -5.214 -5.498
0.025095 0.25000 9.69897 1.3153259754 2.5211811066    1.244  3.048  3.5191  0.513    8  0.526  0.423    56.96    35.60    23.48    18.35    14.96  2 -2.09e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.850 3.161 2.217 0.949 -0.751 -2.609 -4.707 -5.585 -5.901
0.025095 0.25000 9.69897 1.3153264523 2.5211811066    1.243  3.203  3.4982  0.274    8  0.526  0.423    95.77    54.84    35.47    27.90    22.77  2 -3.88e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.238 3.173 2.900 1.818 -0.281 -2.354 -5.156 -6.063 -6.418
0.025095 0.25000 9.69897 1.3153271675 2.5211813450    1.243  3.334  3.4806  0.073    8  0.527  0.423   150.76    78.85    50.17    39.67    32.41  2 -6.64e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.564 3.168 3.278 2.141 -0.095 -2.225 -5.521 -6.458 -6.844
0.025095 0.25000 9.69897 1.3153278828 2.5211813450    1.241  3.417  3.4693 -0.056    8  0.527  0.423   203.75    99.65    62.73    49.78    40.69  1 -9.44e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.774 3.150 3.401 2.172 -0.099 -2.251 -5.753 -6.706 -7.108
0.025095 0.25000 9.69897 1.3153287172 2.5211813450    1.240  3.460  3.4634 -0.123    8  0.527  0.423   238.39   112.35    70.34    55.92    45.73  1 -1.13e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.880 3.138 3.446 2.174 -0.116 -2.283 -5.870 -6.831 -7.241
0.025095 0.25000 9.69897 1.3153296709 2.5211815834    1.239  3.478  3.4609 -0.152    8  0.528  0.423   255.35   118.34    73.92    58.82    48.10  1 -1.23e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.926 3.135 3.467 2.175 -0.123 -2.296 -5.921 -6.885 -7.299
0.025095 0.25000 9.69897 1.3153307438 2.5211815834    1.238  3.488  3.4713 -0.120    8  0.528  0.423   236.60   111.68    69.94    55.60    45.46  1 -1.37e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.949 3.025 3.244 2.006 -0.278 -2.432 -5.926 -6.875 -7.279
0.025095 0.25000 9.69897 1.3153307438 2.5211815834    1.237  3.288  3.4868  0.142    8  0.528  0.423   128.67    69.54    44.49    35.12    28.68  2 -5.55e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.449 3.175 3.183 2.096 -0.119 -2.241 -5.393 -6.320 -6.695
0.025095 0.25000 9.69897 1.3153309822 2.5211815834    1.237  3.126  3.5089  0.392    8  0.528  0.423    73.76    44.22    28.87    22.64    18.47  2 -2.88e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.044 3.170 2.573 1.416 -0.503 -2.484 -4.932 -5.824 -6.160
0.025095 0.25000 9.69897 1.3153312206 2.5211818218    1.237  2.948  3.5332  0.667    8  0.528  0.423    41.19    26.92    17.97    13.99    11.40  3 -1.45e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.600 3.134 1.789 0.415 -1.025 -2.684 -4.413 -5.271 -5.559
0.025095 0.25000 9.69897 1.3153315783 2.5211818218    1.236  2.970  3.5301  0.632    8  0.528  0.423    44.30    28.68    19.09    14.88    12.13  3 -1.58e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.656 3.139 1.865 0.510 -0.979 -2.688 -4.479 -5.342 -5.636
0.025095 0.25000 9.69897 1.3153320551 2.5211818218    1.235  3.089  3.5138  0.449    8  0.528  0.423    65.31    39.94    26.20    20.52    16.73  2 -2.49e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.951 3.166 2.399 1.190 -0.624 -2.547 -4.825 -5.710 -6.036
0.025095 0.25000 9.69897 1.3153326511 2.5211818218    1.234  3.242  3.4927  0.210    8  0.529  0.423   110.25    61.43    39.52    31.15    25.43  2 -4.62e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.335 3.181 3.059 1.989 -0.178 -2.280 -5.266 -6.182 -6.547
0.025095 0.25000 9.69897 1.3153333664 2.5211820602    1.233  3.371  3.4749  0.010    8  0.529  0.423   174.17    88.21    55.83    44.24    36.15  1 -7.86e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.657 3.169 3.352 2.171 -0.082 -2.223 -5.624 -6.570 -6.964
0.025095 0.25000 9.69897 1.3153342009 2.5211820602    1.232  3.453  3.4634 -0.119    8  0.529  0.423   236.01   111.42    69.78    55.48    45.36  1 -1.11e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.864 3.151 3.460 2.189 -0.101 -2.267 -5.854 -6.814 -7.224
0.025095 0.25000 9.69897 1.3153351545 2.5211820602    1.230  3.496  3.4574 -0.186    8  0.529  0.423   276.68   125.64    78.26    62.34    50.98  1 -1.33e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.969 3.140 3.501 2.194 -0.118 -2.304 -5.969 -6.937 -7.355
0.025095 0.25000 9.69897 1.3153362274 2.5211822987    1.229  3.514  3.4547 -0.215    8  0.530  0.423   296.86   132.44    82.29    65.61    53.66  1 -1.44e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.014 3.128 3.510 2.196 -0.129 -2.325 -6.019 -6.989 -7.409
0.025095 0.25000 9.69897 1.3153374195 2.5211825371    1.227  3.523  3.4648 -0.185    8  0.530  0.423   275.95   125.36    78.09    62.20    50.87  1 -1.61e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.037 3.037 3.324 2.037 -0.265 -2.434 -6.026 -6.984 -7.397
0.025095 0.25000 9.69897 1.3153374195 2.5211825371    1.227  3.330  3.4801  0.069    8  0.530  0.423   151.76    79.17    50.35    39.84    32.54  2 -6.72e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.555 3.184 3.302 2.161 -0.076 -2.206 -5.513 -6.451 -6.838
0.025095 0.25000 9.69897 1.3153376579 2.5211825371    1.226  3.169  3.5025  0.320    8  0.530  0.423    86.32    50.33    32.66    25.67    20.95  2 -3.49e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.153 3.181 2.780 1.672 -0.359 -2.399 -5.058 -5.959 -6.307
0.025095 0.25000 9.69897 1.3153378963 2.5211825371    1.226  2.992  3.5272  0.596    8  0.531  0.423    47.67    30.55    20.28    15.82    12.89  2 -1.75e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.709 3.146 1.951 0.617 -0.926 -2.674 -4.541 -5.408 -5.707
0.025095 0.25000 9.69897 1.3153382540 2.5211825371    1.225  3.014  3.5240  0.561    8  0.531  0.423    51.34    32.55    21.55    16.83    13.72  2  -1.9e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.764 3.154 2.054 0.743 -0.861 -2.652 -4.607 -5.477 -5.784
0.025095 0.25000 9.69897 1.3153387308 2.5211825371    1.224  3.130  3.5076  0.378    8  0.531  0.423    75.89    45.25    29.51    23.16    18.89  2    -3e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.055 3.182 2.625 1.478 -0.463 -2.457 -4.946 -5.840 -6.179
0.025095 0.25000 9.69897 1.3153394461 2.5211825371    1.223  3.281  3.4863  0.142    8  0.531  0.423   128.44    69.37    44.37    35.04    28.62  2  -5.5e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.432 3.196 3.213 2.123 -0.092 -2.214 -5.377 -6.304 -6.680
0.025095 0.25000 9.69897 1.3153401613 2.5211827755    1.221  3.407  3.4683 -0.057    8  0.532  0.423   203.34    99.34    62.53    49.65    40.58  1 -9.29e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.748 3.180 3.442 2.209 -0.063 -2.217 -5.729 -6.683 -7.085
0.025095 0.25000 9.69897 1.3153409958 2.5211827755    1.219  3.488  3.4566 -0.186    8  0.532  0.423   275.94   125.28    78.03    62.17    50.84  1 -1.31e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.951 3.161 3.528 2.222 -0.093 -2.281 -5.952 -6.921 -7.339
0.025095 0.25000 9.69897 1.3153420687 2.5211830139    1.217  3.529  3.4505 -0.252    8  0.532  0.423   323.78   141.17    87.45    69.80    57.10  1 -1.56e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.053 3.120 3.537 2.219 -0.122 -2.333 -6.065 -7.039 -7.462
0.025095 0.25000 9.69897 1.3153431416 2.5211830139    1.215  3.547  3.4477 -0.281    8  0.533  0.423   347.73   148.81    91.96    73.47    60.10  1 -1.68e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.097 3.095 3.533 2.219 -0.136 -2.359 -6.114 -7.088 -7.512
0.025095 0.25000 9.69897 1.3153444529 2.5211832523    1.213  3.555  3.4582 -0.249    8  0.533  0.423   321.15   140.26    86.91    69.37    56.74  1 -1.88e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.119 3.040 3.387 2.063 -0.258 -2.445 -6.119 -7.086 -7.507
0.025095 0.25000 9.69897 1.3153444529 2.5211832523    1.212  3.371  3.4724 -0.008    8  0.533  0.423   181.13    90.80    57.37    45.50    37.18  1  -8.1e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.659 3.200 3.416 2.217 -0.042 -2.187 -5.631 -6.580 -6.977
0.025095 0.25000 9.69897 1.3153446913 2.5211832523    1.212  3.212  3.4951  0.242    8  0.534  0.423   102.26    57.72    37.22    29.33    23.94  2 -4.22e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.259 3.207 3.020 1.945 -0.191 -2.280 -5.184 -6.097 -6.457
0.025095 0.25000 9.69897 1.3153449297 2.5211832523    1.211  3.035  3.5203  0.520    8  0.534  0.423    55.81    34.93    23.04    18.02    14.69  2 -2.11e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.816 3.176 2.187 0.905 -0.771 -2.613 -4.670 -5.546 -5.860
0.025095 0.25000 9.69897 1.3153454065 2.5211832523    1.210  3.057  3.5170  0.484    8  0.534  0.423    60.21    37.25    24.50    19.18    15.64  2  -2.3e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.872 3.183 2.305 1.059 -0.685 -2.568 -4.735 -5.616 -5.936
0.025095 0.25000 9.69897 1.3153458834 2.5211832523    1.208  3.171  3.5005  0.303    8  0.534  0.423    89.26    51.67    33.48    26.34    21.49  2 -3.61e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.158 3.208 2.874 1.784 -0.284 -2.342 -5.069 -5.973 -6.324
0.025095 0.25000 9.69897 1.3153465986 2.5211834908    1.206  3.319  3.4790  0.068    8  0.534  0.423   151.44    78.92    50.18    39.72    32.44  2 -6.58e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.528 3.219 3.352 2.206 -0.032 -2.164 -5.488 -6.427 -6.815
0.025095 0.25000 9.69897 1.3153474331 2.5211834908    1.204  3.443  3.4609 -0.129    8  0.535  0.423   240.26   112.70    70.51    56.12    45.87  1  -1.1e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.838 3.200 3.534 2.250 -0.043 -2.215 -5.832 -6.796 -7.208
0.025095 0.25000 9.69897 1.3153482676 2.5211837292    1.201  3.523  3.4492 -0.256    8  0.535  0.423   326.45   141.85    87.83    70.14    57.37  1 -1.54e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.036 3.141 3.569 2.254 -0.093 -2.309 -6.051 -7.025 -7.448
0.025095 0.25000 9.69897 1.3153494596 2.5211837292    1.198  3.563  3.4431 -0.322    8  0.536  0.423   383.27   159.66    98.32    78.67    64.37  1 -2.22e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.137 3.106 3.574 2.264 -0.121 -2.366 -6.162 -7.139 -7.567
0.025095 0.25000 9.69897 1.3153506517 2.5211839676    1.194  3.580  3.4405 -0.351    8  0.536  0.423   411.52   168.15   103.31    82.73    67.69  1 -3.16e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.181 3.116 3.601 2.285 -0.122 -2.381 -6.209 -7.189 -7.621
0.025095 0.25000 9.69897 1.3153519630 2.5211839676    1.191  3.589  3.4506 -0.321    8  0.537  0.423   381.61   159.05    97.95    78.39    64.13  1 -2.43e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.203 3.025 3.437 2.100 -0.252 -2.467 -6.216 -7.190 -7.616
0.025095 0.25000 9.69897 1.3153519630 2.5211839676    1.190  3.415  3.4649 -0.090    8  0.537  0.423   218.57   104.74    65.73    52.28    42.72  1 -1.01e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.768 3.211 3.506 2.251 -0.032 -2.194 -5.755 -6.713 -7.120
0.025095 0.25000 9.69897 1.3153522015 2.5211839676    1.189  3.257  3.4881  0.161    8  0.537  0.423   122.17    66.49    42.59    33.65    27.47  2 -5.29e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.371 3.226 3.215 2.138 -0.071 -2.190 -5.312 -6.237 -6.610
0.025095 0.25000 9.69897 1.3153524399 2.5211842060    1.188  3.079  3.5142  0.442    8  0.537  0.423    65.68    40.03    26.23    20.57    16.77  2 -2.63e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.929 3.191 2.410 1.194 -0.615 -2.534 -4.801 -5.685 -6.012
0.025095 0.25000 9.69897 1.3153529167 2.5211842060    1.185  3.101  3.5108  0.406    8  0.538  0.423    70.91    42.67    27.88    21.89    17.85  2 -2.87e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -2.982 3.202 2.541 1.365 -0.518 -2.480 -4.865 -5.754 -6.087
0.025095 0.25000 9.69897 1.3153533936 2.5211842060    1.182  3.212  3.4940  0.227    8  0.538  0.423   105.30    58.99    37.98    29.96    24.45  2 -4.47e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.261 3.229 3.070 1.997 -0.153 -2.248 -5.188 -6.102 -6.465
0.025095 0.25000 9.69897 1.3153541088 2.5211842060    1.179  3.356  3.4724 -0.005    8  0.538  0.423   178.76    89.63    56.63    44.96    36.72  1 -8.04e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.620 3.236 3.452 2.254 -0.004 -2.149 -5.592 -6.542 -6.938
0.025095 0.25000 9.69897 1.3153549433 2.5211844444    1.174  3.476  3.4541 -0.200    8  0.539  0.423   283.42   127.35    79.19    63.20    51.67  1 -1.33e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.920 3.214 3.603 2.292 -0.033 -2.230 -5.926 -6.897 -7.317
0.025095 0.25000 9.69897 1.3153557777 2.5211844444    1.169  3.553  3.4423 -0.325    8  0.539  0.423   384.33   159.60    98.23    78.67    64.35  1 -2.26e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.111 3.138 3.612 2.303 -0.086 -2.335 -6.137 -7.114 -7.543
0.025095 0.25000 9.69897 1.3153569698 2.5211846828    1.163  3.591  3.4364 -0.389    8  0.540  0.423   449.71   178.93   109.55    87.90    71.92  1 -4.99e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.207 3.163 3.671 2.354 -0.087 -2.370 -6.241 -7.224 -7.661
0.025095 0.25000 9.69897 1.3153581619 2.5211846828    1.157  3.606  3.4340 -0.417    8  0.540  0.423   480.68   187.67   114.65    92.07    75.34  1 -7.04e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.245 3.165 3.685 2.370 -0.092 -2.388 -6.284 -7.267 -7.708
0.025095 0.25000 9.69897 1.3153594732 2.5211849213    1.150  3.613  3.4429 -0.391    8  0.541  0.423   450.18   178.85   109.48    87.88    71.89  1 -5.39e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -4.263 3.093 3.555 2.207 -0.200 -2.455 -6.288 -7.268 -7.704
0.025095 0.25000 9.69897 1.3153594732 2.5211849213    1.149  3.450  3.4582 -0.167    8  0.541  0.423   260.33   119.20    74.31    59.29    48.46  1 -1.26e-07      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.854 3.233 3.588 2.288 -0.018 -2.200 -5.853 -6.820 -7.236
0.025095 0.25000 9.69897 1.3153597116 2.5211849213    1.147  3.293  3.4819  0.084    8  0.541  0.423   144.49    75.70    48.16    38.18    31.17  1 -6.66e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.462 3.251 3.339 2.211 -0.021 -2.149 -5.416 -6.351 -6.735
0.025095 0.25000 9.69897 1.3153599501 2.5211849213    1.143  3.116  3.5086  0.366    8  0.541  0.423    76.79    45.46    29.59    23.28    18.98  2 -3.33e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.020 3.220 2.627 1.468 -0.462 -2.449 -4.910 -5.801 -6.139
0.025095 0.25000 9.69897 1.3153604269 2.5211849213    1.137  3.137  3.5047  0.327    8  0.542  0.423    83.54    48.70    31.60    24.90    20.30  2 -3.64e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.073 3.235 2.764 1.636 -0.361 -2.383 -4.973 -5.870 -6.215
0.025095 0.25000 9.69897 1.3153609037 2.5211849213    1.130  3.246  3.4870  0.145    8  0.542  0.423   125.43    67.58    43.20    34.21    27.92  2 -5.66e-08      0.00 6.598e-01 3.144e-01 3.581e-03 2.512e-03 1.129e-02 -1.000 2.576e-02 -3.345 3.275 3.281 2.195 -0.019 -2.140 -5.289 -6.215 -6.590
